口译一门方兴未艾的学科,3915
口译与笔译机制差异,3916
口译中的精力分配,3917
口译中的衔接与分流技巧,3918
口译中的非言语交际,3919
口译技巧论提高同声传译的质量,3920
口译教学与外语教学,3921
口译教学中的难点及对策,3922
口译教学中语言及非语言因素的研究,3923
口译教学的改革思路与实践,3924
口译教学的数位化与网路化,3925
口译的忠实,3926
口译的语用流利性,3927
口译的预测机制管窥,3928
国际商务活动中口译技能的提高,3929
大型工程项目口译的组织实施,3930
大学英语教学对学生口译能力的培养,3931
对口译教学统一纲要的理论思考,3932
情报所英语口译人员必备的素养,3933
浅析语境在口译中的适应性,3935
浅谈不同文化背景对口译的影响,3936
浅谈汉英口译中的文化干扰现象,3937
涉外工程翻译的口译技巧,3938
科技口译与质量评估,3939
科技英语口译工作浅析,3940
空间构建标记与口译,3941
笔记在口译中的作用,3942
简论译员的素质,3943
英语连接词的使用与汉英口译中的形合问题,3944
西方口译研究历史与现状,3945
论口译教材的特点与编写原则,3946
论口译的跨文化语用失误,3947
试析口译中国菜名的方法和技巧,3948
语言的特殊性与口译,3949
谈高职翻译专业的口译教学,3950
随99昆明世博会游览车导游口译,3951
顺应理论对口译的解释力,3953
高校外语专业应加强口译研究与口译教学,3954
从口译的职业分析探讨口译教学的方针,3955
从图式理论看背景知识在口译中的作用,3956
从翻译人员须知看口译工作和译员素质,3957
以跨学科的视野拓展口译研究,3958
口译听说技能训练,3959
口译理论与教学研究现状及展望,3961
口译的性质特点和过程,3962
口译研究与口译教学实践,3963
口译训练模式内容方法,3964
口译语体试析,3965
外交口译员的若干基本素质,3967
小议汉英口译的简洁,3968
汉英口译的领悟与表达,3969
浅谈二外科技口译能力的自我培养,3970
浅谈会谈口译的难点和对策,3971
现代教育信息技术与口译教学改革,3972
现场口译与译员素质,3973
现场口译技巧探索添加重复与简化,3974
用vb实现口译虚拟教学,3975
策略导向的同步口译教学,3976
英汉同声传译技巧与训练,3977
英语口译三难,3978
英语口译教学浅谈,3979
论交际性应酬语的口译原则,3980
论以文化研究途径进行口译教学,3981
论即席翻译过程中的口译记录,3982
论口译教学中学生内驱力的激发,3983
试论口译运行模式与口译实践,3984
香港的翻译与口译教学,3985
高校口译练习课的选材方法,3986
论口译的价值与价格,3987
中国口译研究又十年,3988
从朱镕基总理的中外记者招待会谈口译员的若干基本素质,3989
从跨文化角度看中译英口译教学,3990
关联理论与口译理解策略,3991
口译中的顺句驱动原则及视译和听译教学法,3992
口译员素质面面观,3993
口译教学书面语篇的口语化设计,3994
口译教学中的文化因素,3995
口译教学思考,3996
口译教学浅谈,3997
口译者的基本素质极其培训,3998
国内外口译教育比较,3999
外交口译的灵活度,4000
对海关英语口译的几点思考,4001
摭评同步口译的步调一致,4002
明清科学口译活动概论,4003
民航飞行翻译口译工作浅谈,4004
汉英口译中领悟语的运用,4005
浅议机械制造工厂口译人员的素质,4006
浅谈口译及口译教学,4007
科技口译与专业知识积累,4008
科技英语口译及其对译员素养的综合要求,4009
科技英语口译管见,4010
简析英汉商贸口译的语用失误,4011
英汉口译中缩略词的处理,4012
论口译人员的综合素质,4013
论科技英语口译中专业术语与专业知识的关系,4014
语境与口译选词,4015
谈口译中的错译技巧,4016
从口译的特点看口译教学,4017
从口译的职业分类与技术分级谈口译教学,4018
关于口译教材编写的思考兼评国内出版的六种教材,4019
口译中的怯场,4020
口译偶得,4021
口译初探,4022
口译及其特点概论,4023
口译教学及其对语言实验室的充分应用,4024
口译教材的统编化及其指导原则,4025
口译的技巧及运用,4026
口译程序中的思维理解,4027
口译讲评与对比分析,4028
口译译员的基本素质与口译技巧,4029
口译课中的听力训练,4030
如何把握口译中灵活性的度,4031
工程技术口译工作经验谈,4032
循序渐进的同步口译教学法,4033
汉英口译中怎样译好大数目字,4034
浅议如何做好商务口译工作,4035
浅谈如何克服英语口译的障碍,4036
直观手段与技术手段并用的口译课堂教学,4037
科技口译刍义,4038
管理类专业口译工作中的几个问题,4039
翻译的动态研究与口译训练,4040
英语口译特点浅析,4041
论口译,4042
论口译教学中语言能力与文化意识培养的统一,4043
论口译的社会功能口译理论基础初探,4044
论口译过程,4045
试论英语口译中数字的译法,4046
语用能力与口译,4047
语言能力的培养与口译教学,4048
课堂口译任务及其策略,4049
谈合作原则在口译中的作用,4050
东西方思维差异与口译,4052
健康教育工作中的口译问题,4053
口译专业考试的评鑑意义与功能,4054
口译工作漫谈,4055
口译教学改革刍议,4057
口译的临场技巧,4058
口译程序中的语义问题,4059
口语与口译,4060
只有细心揣摩才能妙语传神,4061
同步口择的过程及分神能力的训练,4062
在口译教学中训练记忆力,4063
培养文化意识应是口译教学的重要内容,4064
如何指导学生进行口译训练,4065
对口译课的观察与思考,4066
工程技术人员担任口译,4067
怎样突破科技外语口译这个禁区,4068
技术现场口译实践和体会,4069
科技口译工作浅谈,4070
科技口译需要复合型人才,4071
认知心理学与口译课,4072
论口译者的跨文化意识,4073
论口译面对的文化差异问题,4074
论英语口译工作者的基本素质,4075
试论口译笔记训练中的理解和记忆,4076
功能语法与口译教学,4077
口译中的笔记,4078
口译技巧的比较及综合运用,4080
口译教学中的若干问题,4081
口译教学应如何体现口译的特点,4082
口译特点初探,4084
口译的心理差异与生理影响,4085
外交外事口译教学方法探析,4086
浅析即席口译过程中理解的障碍,4087
浅谈英语口译工作者的素质要求,4089
现场口译实例分析,4090
科技英语口译中的灵活性,4091
英语口译课教学刍议,4092
论口译中的语体识别与对等转换,4093
论口译教学,4094
中小城市的科技口译,4095
中英交替传译的内部机制,4096
即席口译的笔记技巧,4097
口译与信息处理,4098
口译忌笼统,4099
句子概念与汉英口译训练,4100
同声传译的挑战与技巧,4101
层次与专业外事接待与学术活动口译,4102
水利水电科技英语口译工作浅议,4103
科技口译初探,4104
科技英语口译工作刍议,4105
突破口译的心理因素及口译的提高,4106
翻译课教学中的口译训练,4107
英汉口译教学浅谈,4108
英汉句法比较在口译教学中的作用,4109
论即席口译的应变能力,4110
论口译的特点,4111
译前准备术语强记的方法论,4112
谈口语翻译,4113
中英交替口译中繁复数字的笔记及传译技术初探,4114
二滩施工现场英语口译谈,4115
从比较语言学来探讨口译的问题,4116
会议口译工作中的理解问题,4117
口译入门课的教案设计修正与评鑑,4118
口译笔记技巧之我见,4119
外语教学中的口译问题,4120
大学口译入门课程英译中视译练习之运用与教学建议,4121
大学部口译课程的教学规划,4122
文化差异与口译,4123
科技英语口译技巧初探,4124
英汉口译中的拆句问题,4125
英语口译的临场发挥,4126
英语口译训练探赜,4127
试论科技口译的能动性,4128
间接外语媒介在口译中的特点,4129
香港的翻译与口译教学回顾与前瞻,4130
关于大学英语口译教学之我见,4131
口译教学探讨,4132
口译泛论,4133
口译琐谈,4134
导游口译课的教学模式及训练要素,4135
技能化口译教学法原则,4136
漫谈科技口译,4137
科技口译的实践与认识,4138
谈口译传意,4139
高年级口译课教学刍议,4140
企业口译人员的业务素质及其培养,4141
口译理论概谈,4142
口译的技术处理与接团准备,4143
口译的超语言因素,4144
同声传译的若干原则与技巧,4145
对船厂口译工作的体会,4146
技术谈判中口译的特点,4147
疏漏续译及其他,4149
科技口译特点和标准的探讨,4150
科技外语现场口译工作之我见,4151
谈口译中的怯场,4152
谈谈口译者应具备的素质和修养,4153
口译漫笔,4154
口译课效果评估初探,4155
技术英语口译浅谈,4156
英语口译纵横谈,4157
高校口译训练的方法,4158
口译课的教学与实践,4159
怎样上好口译课,4160
浅谈跨行口译的应变措施,4161
漫谈口译人员的杂,4162
英语专业口译经验体会,4163
关于技术口译质量量化评估的建议,4164
刍议我国口译工作的现状与发展,4165
浅谈怎样适应基地的口译工作,4167
省译与对译重复词语的口译方法之二,4168
试论工业口译中思维意向的一致性,4169
近年我国口译研究综述,4170
重复词语的口译方法,4171
书到用时方恨少谈科技口译的一点体会,4172
